i,x1,y1,z1
8014,0.5890554,0.053343832,-1.8067323
8015,1.7058194,0.24997996,-0.9701644
8016,-0.37225866,-0.73274803,1.3526481
8017,-1.1614821,-0.7202831,0.7893294
8018,-1.4149586,-0.74810314,-0.11682883
8019,-0.77527624,-0.95163184,-0.80821407
8020,-0.027579501,-1.391323,-0.16929439
8021,0.018979058,-1.4318048,-0.08097854
8022,-1.1449666,1.2705096,-0.110466
8023,-0.12701438,1.1610181,-1.0676106
8024,-0.13971305,1.1470417,-1.0739852
8025,-0.13971305,1.1470417,-1.0739852
8026,-0.13971305,1.1470417,-1.0739852
8027,-0.13971305,1.1470417,-1.0739852
8028,-1.5815691,1.339766,-0.27483276
8029,0.06909938,-0.013531201,0.23656449
8030,0.0691015,-0.013540067,0.23656961
8031,0.0691015,-0.013540067,0.23656961
8032,0.0691015,-0.013540067,0.23656961
8033,0.0691015,-0.013540067,0.23656961
8034,-0.86330533,1.3472422,1.314041
8035,0.6192739,1.3335824,-1.2759311
8036,-1.5165544,1.4752105,-1.5463157
8037,0.04603648,0.89200336,0.19735003
8038,0.046036735,0.8920034,0.19735135
8039,0.04603648,0.89200336,0.19735003
8040,0.21644104,0.54863083,-1.1382446
8041,1.641024,1.3085366,0.3179709
8042,-0.81930584,0.9938037,0.7582364
8043,-0.27924135,0.8774362,-0.9877012
8044,-0.1517576,0.8385375,-0.4774067
8045,-0.1517576,0.8385375,-0.4774067
8046,1.0307273,1.8998388,-0.493422
8047,0.017564863,1.0339166,0.18022825
8048,0.01881355,1.0329636,0.18044025
8049,0.017565906,1.0339168,0.18023169
8050,0.017565906,1.0339168,0.18023169
8051,0.017565906,1.0339168,0.18023169
8052,-0.5225476,1.4656495,1.5149177
8053,-0.09910974,0.95314986,-0.07011008
8054,-1.5471617,1.4999603,-1.0123934
8055,-0.09910974,0.95314986,-0.07011008
8056,-0.09911427,0.95315367,-0.07012421
8057,-0.09910974,0.95314986,-0.07011008
8058,-1.3657559,1.2327089,-0.011067927
8059,-0.9115635,0.81410694,-1.360467
8060,-0.13798454,0.6774288,-0.32697403
8061,-0.12126234,0.65573436,-0.17080164
8062,-0.12126234,0.65573436,-0.17080164
8063,-0.12126234,0.65573436,-0.17080164
8064,-0.12273732,0.980776,-1.0373133
8065,-0.12273732,0.980776,-1.0373133
8066,-0.12273732,0.980776,-1.0373133
8067,-0.12273732,0.980776,-1.0373133
8068,-0.09169537,0.9160615,-1.0496143
8069,-0.12273732,0.980776,-1.0373133
8070,-1.6395762,1.5783224,0.45873937
8071,0.21990219,2.7440276,0.5724795
8072,-0.38140026,0.899152,-1.1385182
8073,0.21990219,2.7440276,0.5724795
8074,0.21990219,2.7440276,0.5724795
8075,0.21990219,2.7440276,0.5724795
8076,0.4161092,-0.22448145,-1.1515661
8077,0.04669532,-0.589473,-0.094399065
8078,1.570134,0.0429499,0.6111321
8079,0.04669532,-0.589473,-0.094399065
8080,-1.1368663,0.09133747,0.88326514
8081,0.04669532,-0.589473,-0.094399065
8082,-1.1127973,1.3156813,1.2358938
8083,0.47784194,1.1413871,-1.4624969
8084,-0.2350089,1.2308686,-1.6408453
8085,-0.10629982,1.0230052,-1.0521629
8086,-0.106300145,1.023002,-1.0521613
8087,-0.106300145,1.023002,-1.0521613
8088,2.513183,-0.5693244,0.21445692
8089,1.2748685,-0.55264676,2.327018
8090,-1.2411842,-0.48565263,2.2439358
8091,-2.366684,-0.45179743,0.06842533
8092,-0.5173333,-1.4435424,-0.90000165
8093,0.11137158,-1.835816,0.008102745
8094,0.9279127,0.5945869,0.3726766
8095,-1.564906,0.016621053,-0.8029947
8096,0.5612754,-0.0034689158,-1.2608787
8097,0.018125176,-0.852786,-0.08577499
8098,0.018125176,-0.852786,-0.08577499
8099,0.018125176,-0.852786,-0.08577499
8100,-1.2445728,-0.27089244,-0.28526026
8101,0.022722974,-1.1755131,-0.12840882
8102,0.08755945,-0.24964894,1.1959497
8103,0.022723258,-1.1755133,-0.12840834
8104,1.1140473,0.29445583,0.017372966
8105,0.022723258,-1.1755133,-0.12840834
8106,1.7436982,1.4209281,-0.10609338
8107,1.4343414,1.5272717,1.14865
8108,0.105358064,1.4185274,1.4834571
8109,-1.116228,1.438546,1.0082898
8110,-1.4103214,1.4925863,-0.39807418
8111,-0.6010022,0.7998928,-1.12513
8112,-0.0008864701,-1.4678469,-0.11147478
8113,-0.0010625869,-1.4650714,-0.10940805
8114,2.3085108,0.1635759,-0.47105876
8115,-0.0010625869,-1.4650714,-0.10940805
8116,-1.1003549,0.36132234,2.0638435
8117,-0.0010625869,-1.4650714,-0.10940805
8118,1.9072421,-0.116010725,0.35924459
8119,-0.78058416,0.0276381,1.486993
8120,-0.82104516,-0.25489658,-1.2181749
8121,0.012312233,-0.8580053,-0.20175639
8122,0.012312248,-0.8580053,-0.20175639
8123,0.012312248,-0.8580053,-0.20175639
8124,-2.0372906,1.1912197,-0.78084433
8125,0.08324948,-0.50267917,0.06438336
8126,-0.17779991,-0.30703157,-0.6434269
8127,0.08324948,-0.50267917,0.06438336
8128,0.08324948,-0.50267917,0.06438336
8129,0.08324948,-0.50267917,0.06438336
8130,-1.546744,1.537765,-0.047387242
8131,-1.3872097,1.325463,-1.284543
8132,-0.46777576,0.8243187,-1.0577811
8133,-0.053559512,0.9249696,-0.5893575
8134,-0.050567135,0.92494786,-0.5888953
8135,-0.050566703,0.92494786,-0.5888951
8136,-0.026258111,0.21144016,2.189801
8137,0.038786083,-1.4089749,-0.048953444
8138,-2.149177,0.23113562,0.08217606
8139,0.038786083,-1.4089749,-0.048953444
8140,-0.24422279,-1.2168678,-0.54293966
8141,0.038786083,-1.4089749,-0.048953444
8142,-0.6242336,0.4511116,-1.6040306
8143,-0.009967849,0.07844538,0.34918663
8144,-0.009967893,0.07844534,0.34918657
8145,-0.009967849,0.07844538,0.34918663
8146,-0.009967849,0.07844538,0.34918663
8147,-0.009967849,0.07844538,0.34918663
8148,0.08388056,-0.79926854,-0.018652827
8149,0.08388056,-0.79926854,-0.018652827
8150,0.49283057,-0.0516925,-2.22906
8151,0.08388056,-0.79926854,-0.018652827
8152,0.36227465,0.28143102,1.8624895
8153,0.08388056,-0.79926854,-0.018652827
8154,-0.32171446,0.5556092,1.6777036
8155,0.6331555,-0.519167,-0.7511126
8156,-0.28432363,-0.5612659,-1.1195437
8157,0.03946075,-1.0554062,-0.124213725
8158,0.03946075,-1.0554062,-0.124213725
8159,0.03946075,-1.0554062,-0.124213725
8160,1.0067978,0.4325118,-1.7874347
8161,1.7389566,0.7353232,-0.5110868
8162,1.7675314,0.66920036,0.5573427
8163,0.69420373,0.7608459,1.5728921
8164,-0.4257517,0.7949764,1.4346423
8165,-1.5426679,0.7719715,0.43040708
8166,0.08900723,-1.8856317,-0.01052776
8167,0.08900723,-1.8856317,-0.01052776
8168,0.08211726,-1.8736876,-0.02223304
8169,0.8738842,-0.8874847,-1.7662169
8170,2.3769956,-0.34629226,-0.6435571
8171,2.1537886,-0.4401185,1.5376636
8172,-1.7859365,0.9229479,1.000804
8173,0.052987337,-0.7909548,-0.10481867
8174,-0.84720546,0.38814706,-2.299981
8175,0.052987337,-0.7909548,-0.10481867
8176,0.052987218,-0.7909548,-0.10481879
8177,0.052987337,-0.7909548,-0.10481867
8178,1.0052335,1.1628263,-0.09881666
8179,-0.07479441,1.017925,-1.0205593
8180,-0.06881845,1.0263045,-1.0148234
8181,-0.074664205,1.0177463,-1.0201725
8182,-0.074664205,1.0177463,-1.0201725
8183,-0.074664205,1.0177463,-1.0201725
8184,0.9422407,0.55729383,0.79619884
8185,-1.6412324,0.002227679,0.7997967
8186,1.0282861,0.94024056,-0.599723
8187,-1.1461347,-0.29454887,-1.5360043
8188,-0.0096181035,-1.036326,-0.21579912
8189,0.040078193,-1.0794762,-0.13320187
8190,-0.059369504,0.9072303,-0.0602919
8191,1.2502793,0.7937689,-1.8736705
8192,1.7670754,1.5857472,0.76357603
8193,-0.67785466,1.3843552,1.2978073
8194,-0.9955555,1.203691,-1.1633649
8195,0.0860336,1.1174465,0.31227854
8196,0.0059865415,-1.4022716,-0.20145658
8197,1.0665148,-0.37652433,-2.0858035
8198,2.066453,-0.17974798,-0.53173244
8199,2.003387,-0.17618299,0.85399175
8200,0.4266994,-0.19274348,2.1729279
8201,-1.3260423,-0.14031582,1.7569367
8202,1.0891634,0.92665243,0.1294865
8203,-0.62610334,0.5876488,1.3347157
8204,0.80026346,1.5542322,-1.1895057
8205,-0.5072321,0.07124821,-1.224123
8206,0.06753458,-0.050742343,0.2687322
8207,0.06748587,-0.050829485,0.26874048
8208,1.6275872,-0.11540383,-1.2828296
8209,0.039550126,-1.2323514,-0.05558279
8210,1.2823805,-0.11504133,1.6283013
8211,0.039437145,-1.2325605,-0.05546716
8212,-1.816727,-0.06526038,0.7015084
8213,0.039437145,-1.2325605,-0.05546716
8214,0.05510792,-0.7993488,-0.060144097
8215,0.05510792,-0.7993488,-0.060144097
8216,0.055110633,-0.79936063,-0.060151726
8217,0.4611742,-0.44646013,-1.2373734
8218,1.9763452,0.02009052,-0.51573575
8219,1.0753663,0.05362849,1.6302646
8220,-1.1200296,1.1418241,-1.3715563
8221,-0.106787354,0.8539236,-0.23522407
8222,-0.092902765,0.8554575,-0.24291205
8223,-0.092902735,0.8554575,-0.24291205
8224,-0.092902735,0.8554575,-0.24291205
8225,-0.092902735,0.8554575,-0.24291205
8226,0.6243504,0.34167147,-1.9379734
8227,1.6866769,0.87013036,-0.54480016
8228,1.5873777,0.8496097,0.7559749
8229,0.23199242,0.8078565,1.4837923
8230,-1.0674467,0.7962872,0.9357381
8231,-1.3814183,0.8319519,-0.640471
8232,-0.5824407,1.3525629,1.3428675
8233,-1.3440814,1.4023379,0.10994637
8234,-1.010928,1.0682832,-1.5082988
8235,-0.042508617,0.9397368,0.119971
8236,-0.0031303614,0.9685924,0.20786497
8237,-0.0031303614,0.9685924,0.20786497
8238,-0.008711278,-1.5256234,-0.08618787
8239,-0.008711278,-1.5256234,-0.08618787
8240,-0.008711278,-1.5256234,-0.08618787
8241,-0.008711278,-1.5256234,-0.08618787
8242,-0.0087111,-1.5256258,-0.08619335
8243,0.022248484,-1.4750396,-0.19916072
8244,-1.994717,-0.48295075,0.22686508
8245,-0.24695736,-1.3000443,-0.49495175
8246,0.012974873,-1.4704021,-0.06849316
8247,0.012974873,-1.4704021,-0.06849316
8248,0.012974873,-1.4704021,-0.06849316
8249,0.012974873,-1.4704021,-0.06849316
8250,0.58155173,0.3473915,-2.5617328
8251,0.03035298,-0.74375886,-0.17189357
8252,2.100337,0.7897753,0.6092582
8253,0.03035298,-0.74375886,-0.17189357
8254,-1.0431571,0.91083425,1.6417704
8255,0.03035298,-0.74375886,-0.17189357
8256,0.012302622,-1.2704318,-0.10910943
8257,0.014873162,-1.2842568,-0.12014642
8258,0.5158217,-0.8917208,-0.8683151
8259,0.816784,-0.804205,-0.30053344
8260,1.0555265,-0.7043958,0.76108146
8261,-0.025684074,-0.69602704,1.1036996
8262,-1.8239528,0.8367242,0.08876026
8263,0.852299,0.2135293,-0.89597464
8264,-0.11758083,0.18416364,-1.340791
8265,0.035576895,-0.7591602,-0.089912206
8266,0.03364706,-0.76237845,-0.08819118
8267,0.03364706,-0.76237845,-0.08819118
8268,1.8821428,-0.0032957941,-0.43214336
8269,0.90720785,-0.0044212937,1.7427065
8270,-1.3856795,0.082012445,0.7998005
8271,-0.97259593,-0.30833972,-1.2146043
8272,0.035726115,-0.7928371,-0.031484336
8273,0.03573641,-0.7928455,-0.031466752
8274,2.1866097,1.1507453,0.15249822
8275,0.09061952,-0.3209954,-0.07433388
8276,-1.2586235,1.1996413,1.3872694
8277,0.09061952,-0.3209954,-0.07433388
8278,-0.14753196,0.9474286,-1.4785177
8279,0.09061952,-0.3209954,-0.07433388
8280,-1.3836482,-0.76660055,0.040944725
8281,0.0103927255,-1.379409,0.1550934
8282,0.09456277,-1.4009696,0.078976244
8283,0.14110866,-1.3674192,-0.033597976
8284,0.2656288,-1.3191942,-0.26472065
8285,0.035649255,-1.5462095,-0.11091414
8286,0.02847293,0.45326924,-0.99276114
8287,0.07653648,-0.0760577,0.15077963
8288,1.841796,0.94450325,1.2097697
8289,0.07653648,-0.0760577,0.15077963
8290,-0.8045993,0.6492318,-1.8582711
8291,0.07653648,-0.0760577,0.15077963
8292,-1.0309389,-0.4319114,-1.3019978
8293,0.03831178,-1.1440098,-0.056677252
8294,0.048320785,-1.1519513,-0.036989003
8295,0.048320785,-1.1519513,-0.036989003
8296,0.048320785,-1.1519513,-0.036989003
8297,0.048320785,-1.1519513,-0.036989003
8298,2.2599597,0.010615215,-0.9871768
8299,-0.29921612,-1.5147096,0.82632446
8300,0.69929814,0.10688694,2.6127229
8301,-0.29921612,-1.5147096,0.82632446
8302,-2.6724958,0.23256011,0.36695245
8303,-0.29921612,-1.5147096,0.82632446
8304,-0.9691731,0.19569519,1.2957728
8305,-1.6806225,0.24870616,0.23221418
8306,-1.5802444,0.09210114,-1.0541173
8307,-0.4717672,-0.50929356,-0.9436017
8308,-0.0013009012,-0.8656874,-0.14110664
8309,0.0034115016,-0.86988765,-0.1311498
8310,-0.76725596,0.13018706,1.3716009
8311,-1.0622818,-0.117480874,-1.0868618
8312,0.050437108,-0.58403015,-0.11437115
8313,0.05043724,-0.58403033,-0.11437097
8314,0.05043724,-0.58403033,-0.11437097
8315,0.05043724,-0.58403033,-0.11437097
8316,1.9670647,-0.107088864,1.2912813
8317,-0.0040494055,-1.5441331,-0.07649031
8318,-1.8758187,0.027269602,1.3078147
8319,-0.0040494055,-1.5441331,-0.07649031
8320,-0.5759533,-1.1502321,-0.9563365
8321,-0.0040494055,-1.5441331,-0.07649031
8322,0.9669277,0.9299335,0.41171336
8323,-0.70148295,1.1279911,1.2326413
8324,0.96476614,1.6847469,-0.8736352
8325,-1.0400306,0.9899463,-1.3079609
8326,-0.12102094,1.0333897,-0.9005108
8327,-0.09504169,1.0231155,-0.9023911
8328,-1.0413109,1.2731763,1.0605016
8329,1.0357482,1.0264877,0.28310466
8330,-0.15626499,1.1530321,-1.2244378
8331,0.37220064,1.1790999,-0.9882941
8332,-0.03812352,1.2077721,0.34805113
8333,-0.038197905,1.2077156,0.34814006
8334,-1.3376775,-0.23889591,0.27502328
8335,-0.15453857,-0.7318595,-0.4108391
8336,0.069860265,-0.8652276,-0.052200347
8337,0.069860265,-0.8652276,-0.052200347
8338,0.069860265,-0.8652276,-0.052200347
8339,0.069860265,-0.8652276,-0.052200347
8340,-0.5191129,0.9826725,-0.2922496
8341,-0.5612685,1.1853484,-0.5479077
8342,-0.38893545,1.2284865,-1.3147444
8343,-0.12558573,1.2123357,-1.3265249
8344,-0.12117331,1.2081913,-1.3222681
8345,-0.12117331,1.2081913,-1.3222681
8346,1.8759351,1.3652691,0.45970368
8347,0.62255,1.3481408,1.5924183
8348,-0.71662974,1.3715687,1.232991
8349,-1.3546988,1.4384705,-0.111150116
8350,-0.69870716,0.81814384,-1.3002006
8351,-0.016757652,0.9612501,0.18898234
8352,-0.2328043,1.5716745,1.8411008
8353,0.11700052,0.7675822,0.3970677
8354,-1.7426298,1.5267869,-0.21022648
8355,0.11700055,0.767563,0.39705274
8356,-0.14589962,1.1416421,-1.3725518
8357,0.11700055,0.767563,0.39705274
8358,-0.15100199,-0.89825046,-0.34218958
8359,0.0057374984,-1.0051873,-0.07158211
8360,0.0057374984,-1.0051873,-0.07158211
8361,0.0057374984,-1.0051873,-0.07158211
8362,0.0057374984,-1.0051873,-0.07158211
8363,0.0057374984,-1.0051873,-0.07158211
8364,-1.4556086,0.9251011,-0.8734174
8365,1.0561112,0.8103084,-0.19513822
8366,0.9503632,1.1521746,-0.91355515
8367,0.65310466,0.52639836,-1.127414
8368,0.18764585,0.008053675,0.3578507
8369,0.16683282,0.0032845736,0.38063428
8370,-1.1371243,-0.03492318,0.9950894
8371,-1.6263043,-0.1520936,-0.9068835
8372,0.16926843,-0.75942034,-0.29988423
8373,0.02374947,-0.9789694,-0.08898607
8374,0.02374947,-0.9789694,-0.08898607
8375,0.02374947,-0.9789694,-0.08898607
8376,-1.2019273,0.3071525,1.0701119
8377,-1.5284961,0.19808885,-0.86918557
8378,0.08241393,-0.47516465,-0.022649199
8379,0.1128218,-0.47930676,0.0010661185
8380,0.1128218,-0.47930676,0.0010661185
8381,0.1128218,-0.47930676,0.0010661185
8382,0.74241465,0.9486385,0.8524394
8383,-1.196726,0.4317894,-1.649606
8384,1.0544665,1.7427322,-0.5782324
8385,0.09114516,-0.4391666,0.0032138526
8386,0.09461616,-0.436845,-0.00023511052
8387,0.09114516,-0.4391666,0.0032138526
8388,-1.6751386,-0.35215324,-1.1252671
8389,-0.045955658,-1.2062869,-0.112445265
8390,0.018824965,-1.2415031,-0.02666226
8391,0.018824995,-1.2415031,-0.02666226
8392,0.018824995,-1.2415031,-0.02666226
8393,0.018824995,-1.2415031,-0.02666226
8394,1.2379489,0.95978254,1.8019661
8395,0.060744584,-0.2963603,0.07792035
8396,-0.74917346,0.7725485,-2.1479099
8397,0.060744584,-0.2963603,0.07792035
8398,0.060744584,-0.2963603,0.07792035
8399,0.060744584,-0.2963603,0.07792035
8400,0.8127693,1.7890748,-0.523525
8401,0.11004299,1.3623713,1.4659905
8402,-1.0202574,1.3578173,1.1135069
8403,-1.3451087,1.424239,-0.1183725
8404,-0.85879326,0.9401266,-1.3457462
8405,0.034794405,1.0929927,0.3561522
8406,0.24031827,-0.055977836,1.7515709
8407,-1.2638797,-0.06854567,1.2931163
8408,-1.7288615,-0.044415064,-0.27384767
8409,-0.58041775,-0.63119674,-1.1079963
8410,0.006745681,-1.0802451,-0.11819115
8411,0.007000223,-1.0537959,-0.11497334
8412,0.05371435,-0.19562344,0.11612049
8413,0.05371435,-0.19562344,0.11612049
8414,0.2726609,0.52714294,-2.1442404
8415,0.05371435,-0.19562344,0.11612049
8416,1.9489372,1.0925295,-0.06482652
8417,0.05371435,-0.19562344,0.11612049
8418,1.9221638,0.38780296,-0.23133278
8419,1.7838404,0.36205173,1.0469148
8420,0.23562738,0.38150656,1.8074844
8421,-1.2604707,0.50645983,1.4011225
8422,-1.716456,0.50912493,-0.16463703
8423,-0.874833,-0.07897781,-1.8027287
8424,1.8622692,-0.22691686,0.9671843
8425,-1.0838808,-0.24197073,1.5464358
8426,-1.2534605,-0.34436798,-1.1720164
8427,0.021291211,-1.1338972,-0.1366562
8428,0.021304622,-1.1339036,-0.13663831
8429,0.021304622,-1.1339036,-0.13663831
8430,0.032398254,0.054661624,-0.8667017
8431,0.17495371,-0.5195918,-0.32285964
8432,0.040883705,-0.701003,-0.078871995
8433,0.04081264,-0.7012394,-0.07865676
8434,0.04081264,-0.7012394,-0.07865676
8435,0.04081264,-0.7012394,-0.07865676
8436,-0.21912116,0.6877713,1.6687865
8437,-0.0078020096,-0.20831926,0.19545558
8438,-1.7237848,0.6813482,-0.69803536
8439,-0.0078020096,-0.20831926,0.19545558
8440,-0.0078052282,-0.20831935,0.19544819
8441,-0.0078020096,-0.20831926,0.19545558
8442,-0.9966744,1.0072172,0.8089019
8443,-0.76680785,0.888115,-1.3162998
8444,-0.12938118,0.9344,-1.0222247
8445,-0.12927549,0.93434113,-1.0221143
8446,-0.12927549,0.93434113,-1.0221143
8447,-0.12927549,0.93434113,-1.0221143
8448,0.18707252,-1.1591861,-0.4068165
8449,0.4438898,-1.0453565,-0.31264004
8450,0.43977442,-1.0587559,-0.005486816
8451,0.2752205,-1.090586,0.2810466
8452,-0.01343362,-1.0577817,0.5597842
8453,-0.3828395,-1.0962375,0.47266468
8454,0.28256997,2.326841,0.50449824
8455,0.28256997,2.326841,0.50449824
8456,0.28448144,2.3278427,0.50884366
8457,0.44177955,0.48867774,-1.9258136
8458,1.636886,1.1148212,-0.9252044
8459,1.7056807,1.245312,0.4872969
8460,-0.16867483,0.40005827,-0.96624386
8461,-1.4005781,0.11471444,0.5089809
8462,-1.206905,-0.100703046,-1.200066
8463,0.024841785,-0.67546266,-0.1811414
8464,0.042747214,-0.6874706,-0.15045813
8465,0.042747214,-0.6874706,-0.15045813
8466,-0.9357413,-0.23038487,-1.3317417
8467,0.024928063,-0.67543185,-0.024273723
8468,0.024928048,-0.67543185,-0.024273664
8469,0.024928048,-0.67543185,-0.024273664
8470,0.024928048,-0.67543185,-0.024273664
8471,0.024928048,-0.67543185,-0.024273664
8472,0.5925559,-1.0059489,-1.8465856
8473,0.14959869,-2.216722,0.11005744
8474,2.8483748,0.1671925,-0.19740078
8475,0.14959869,-2.216722,0.11005744
8476,-0.14798507,0.29551327,2.9754355
8477,0.14959869,-2.216722,0.11005744
8478,1.9047099,-0.016216025,1.4319624
8479,-0.005807534,-1.4813077,-0.104932696
8480,-2.13135,0.101731636,-0.16926819
8481,-0.005807534,-1.4813077,-0.104932696
8482,-0.005807534,-1.4813077,-0.10493258
8483,-0.005807534,-1.4813077,-0.104932696
8484,-0.14612886,-0.81277496,-0.38859704
8485,0.03490925,-0.92282623,-0.091659695
8486,0.03490925,-0.92282623,-0.091659695
8487,0.03490925,-0.92282623,-0.091659695
8488,0.03490925,-0.92282623,-0.091659695
8489,0.03490925,-0.92282623,-0.091659695
8490,-1.0958562,0.17497057,0.6463071
8491,-1.669573,-0.15278682,-1.040025
8492,1.0435321,0.6445899,0.46543086
8493,-0.038761303,-1.1493776,-0.15407959
8494,0.9020867,1.138961,-1.1215807
8495,-0.03193961,-1.1544703,-0.14154127
8496,-0.90519416,1.1223943,-0.7049178
8497,1.0396535,1.0402607,-0.0910923
8498,0.7814741,1.2172215,-0.63344
8499,0.2466211,1.1735064,-1.0456294
8500,-0.069943994,1.098605,-0.81402576
8501,-0.08152847,1.07996,-0.81950474
8502,-1.3555021,0.44243014,-1.2947756
8503,0.06537448,-0.675901,-0.21304509
8504,0.02907008,-0.7428526,-0.14741483
8505,0.030791894,-0.7444073,-0.1438084
8506,0.030791894,-0.7444073,-0.1438084
8507,0.030791894,-0.7444073,-0.1438084
8508,0.12878321,-1.0741969,-0.3640739
8509,0.93270934,-0.7180986,-0.37661365
8510,0.48665154,-0.82783026,0.660488
8511,-0.58429277,-0.81702656,0.5837128
8512,-0.88255715,-0.67075396,-0.5941231
8513,0.024418533,-1.1927305,-0.13242272
8514,0.22194403,0.67994195,-1.4501324
8515,0.073056236,0.92487854,0.061518647
8516,1.7194364,1.5052043,1.2236785
8517,0.073056236,0.92487854,0.061518647
8518,-1.3716402,1.5287404,-0.4896131
8519,0.073056236,0.92487854,0.061518647
8520,-1.4011575,0.4124869,-0.25095576
8521,0.04531133,-0.2837605,0.049110353
8522,0.053331986,-0.2836328,0.05772707
8523,0.053331986,-0.2836328,0.05772707
8524,0.053331986,-0.2836328,0.05772707
8525,0.053331986,-0.2836328,0.05772707
8526,1.5305396,0.42751795,1.233368
8527,0.037779853,-0.62877,-0.0745084
8528,-1.5531243,0.5441436,0.29401085
8529,0.037779853,-0.62877,-0.0745084
8530,0.037707746,-0.6287141,-0.074650496
8531,0.037779853,-0.62877,-0.0745084
8532,0.012191832,-0.07953088,2.825937
8533,0.13366207,-2.1587777,0.09264979
8534,-1.7112111,-0.75351405,-2.4266324
8535,0.13366207,-2.1587777,0.09264979
8536,0.13366207,-2.1587777,0.09264979
8537,0.13366207,-2.1587777,0.09264979
8538,-1.967883,0.33187288,0.73996615
8539,-0.025352418,-1.1702718,-0.1454244
8540,-1.0807267,-0.21231078,-2.1684709
8541,-0.025352418,-1.1702718,-0.1454244
8542,-0.025352716,-1.1702718,-0.14542452
8543,-0.025352418,-1.1702718,-0.1454244
8544,0.15092069,1.0884658,0.5991008
8545,-0.83161676,0.8966624,-1.1613952
8546,-0.13611645,0.93663,-0.414471
8547,-0.13341206,0.93662816,-0.16715494
8548,-0.13341051,0.93662757,-0.16715893
8549,-0.13341051,0.93662757,-0.16715893
8550,-0.03714311,-0.5311803,2.1657703
8551,-1.6914138,-0.39036578,1.7396294
8552,1.8500638,0.2909572,1.398816
8553,-1.5602077,-0.65237564,-1.3536568
8554,-0.7228912,-0.82500196,-1.385651
8555,0.06358531,-1.6653963,-0.01813057
8556,-1.4565849,0.72124237,-0.13239038
8557,0.22721715,-0.5309319,-0.3134785
8558,0.030595541,-0.7732056,0.013854176
8559,0.030595541,-0.7732056,0.013854176
8560,0.030595541,-0.7732056,0.013854176
8561,0.030595541,-0.7732056,0.013854176
8562,0.057935253,0.14727023,0.33501598
8563,0.057935253,0.14727023,0.33501598
8564,-0.0020716488,0.18183081,0.048781544
8565,0.057935253,0.14727023,0.33501598
8566,2.0205774,1.1358646,-0.4857985
8567,0.057935253,0.14727023,0.33501598
8568,1.1671721,0.6698418,1.313974
8569,0.0747114,0.6398317,1.4540914
8570,-1.121147,0.67720366,1.0282031
8571,-1.4098538,0.66058254,-0.143083
8572,-0.8291496,0.22753738,-1.5447605
8573,-0.0070061684,-0.047033392,0.22837977
8574,-1.5540377,-0.18832222,0.5830496
8575,0.8127301,-1.5172282,-0.59281445
8576,0.11342522,-2.2075863,0.049311966
8577,0.07382475,-2.2678614,0.0950087
8578,0.07382475,-2.2678614,0.0950087
8579,0.07382475,-2.2678614,0.0950087
8580,-1.1749531,1.4474003,-0.5492959
8581,-0.295703,0.9566948,-0.55265653
8582,0.14171326,1.1334347,0.29658246
8583,0.14177397,1.1334106,0.29664847
8584,0.14177397,1.1334106,0.29664847
8585,0.14177397,1.1334106,0.29664847
8586,-1.6753167,1.0217463,0.077048
8587,0.050379068,-0.051745474,0.4036317
8588,-0.11941314,0.34656167,-0.85836625
8589,0.050379068,-0.051745474,0.4036317
8590,0.050379068,-0.051745474,0.4036317
8591,0.050379068,-0.051745474,0.4036317
8592,-1.1476785,0.8889534,0.123467
8593,-0.5186824,-0.030832231,-1.0917133
8594,0.9050741,0.8932157,0.7470015
8595,0.055574536,-0.20705856,0.13843465
8596,1.0006661,1.8792205,-0.9045824
8597,0.055574596,-0.20705847,0.13843462
8598,1.1800561,0.13627979,1.5210671
8599,-1.4705313,0.26404816,0.55168843
8600,-0.31003892,-0.44077206,-0.66904163
8601,0.040027514,-0.6519379,-0.10002646
8602,0.040027514,-0.6519379,-0.10002646
8603,0.040027514,-0.6519379,-0.10002646
8604,-0.5436182,1.1508932,-2.0957847
8605,0.04167193,0.9443967,0.27986276
8606,0.04167193,0.9443967,0.27986276
8607,0.04167193,0.9443967,0.27986276
8608,0.04167193,0.9443967,0.27986276
8609,0.04167193,0.9443967,0.27986276
8610,-1.2259878,1.0080806,-0.69056964
8611,-0.28289104,0.65240115,-0.7016287
8612,-0.10028726,0.74666023,-0.5457703
8613,-0.10028724,0.7466603,-0.5457704
8614,-0.10028724,0.7466603,-0.5457704
8615,-0.10028724,0.7466603,-0.5457704
8616,-0.21820226,-0.56299084,1.9685297
8617,-2.2126164,-0.58588755,0.79585755
8618,-1.9281057,-0.73852605,-1.2408782
8619,-0.0065407157,-1.7445242,-0.053767234
8620,0.0070710927,-1.7560912,-0.024808079
8621,0.0070710927,-1.7560912,-0.024808079
8622,1.9237226,1.1034838,0.7727734
8623,0.047525585,-0.029001199,0.016652256
8624,-0.21487892,1.4144226,1.8280116
8625,0.047525585,-0.029001199,0.016652256
8626,-1.7822627,1.278371,-0.16712552
8627,0.047525585,-0.029001199,0.016652256
8628,-1.8080593,1.6913717,0.5778136
8629,0.019655913,1.0101016,0.24668787
8630,-0.62306625,1.143812,-2.183847
8631,0.019655913,1.0101016,0.24668787
8632,0.019655913,1.0101014,0.24668787
8633,0.019655913,1.0101016,0.24668787
8634,0.18568374,0.05261697,0.406168
8635,0.18568374,0.05261697,0.406168
8636,0.20384249,0.4909706,-1.5084016
8637,0.18568374,0.05261697,0.406168
